Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000191_6', scoreWithDeNovo=2125, scoreWithNoDenovo=3190, delta=1065)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000623_2', scoreWithDeNovo=226, scoreWithNoDenovo=228, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001065_2', scoreWithDeNovo=240, scoreWithNoDenovo=242, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000019_2', scoreWithDeNovo=652, scoreWithNoDenovo=654, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001835', scoreWithDeNovo=248, scoreWithNoDenovo=250, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002292', scoreWithDeNovo=214, scoreWithNoDenovo=216, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000510_6', scoreWithDeNovo=176, scoreWithNoDenovo=178, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5705', scoreWithDeNovo=66, scoreWithNoDenovo=68, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000063_7', scoreWithDeNovo=208, scoreWithNoDenovo=210, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_8739', scoreWithDeNovo=34, scoreWithNoDenovo=36, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000072_5', scoreWithDeNovo=564, scoreWithNoDenovo=566, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000269_5_p1', scoreWithDeNovo=210, scoreWithNoDenovo=212, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004082', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003374_3', scoreWithDeNovo=68, scoreWithNoDenovo=70, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2620', scoreWithDeNovo=62, scoreWithNoDenovo=64, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_8138', scoreWithDeNovo=52, scoreWithNoDenovo=54, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4111', scoreWithDeNovo=24, scoreWithNoDenovo=26, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003625', scoreWithDeNovo=28, scoreWithNoDenovo=30, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000747_7', scoreWithDeNovo=41, scoreWithNoDenovo=43, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003196', scoreWithDeNovo=34, scoreWithNoDenovo=36, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2142', scoreWithDeNovo=140, scoreWithNoDenovo=142, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_7399', scoreWithDeNovo=28, scoreWithNoDenovo=30, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000655_5', scoreWithDeNovo=366, scoreWithNoDenovo=368, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003683_r1_1', scoreWithDeNovo=5, scoreWithNoDenovo=7, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000796_1', scoreWithDeNovo=182, scoreWithNoDenovo=184, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000880_4', scoreWithDeNovo=35, scoreWithNoDenovo=37, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003186_6', scoreWithDeNovo=32, scoreWithNoDenovo=34, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004228', scoreWithDeNovo=214, scoreWithNoDenovo=216, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003641_r1_1', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003696_8', scoreWithDeNovo=68, scoreWithNoDenovo=70, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003968_2', scoreWithDeNovo=6, scoreWithNoDenovo=8, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000065_5', scoreWithDeNovo=10, scoreWithNoDenovo=12, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003689', scoreWithDeNovo=6, scoreWithNoDenovo=8, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003413_2', scoreWithDeNovo=60, scoreWithNoDenovo=62, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2957', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003425_2', scoreWithDeNovo=44, scoreWithNoDenovo=46, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000155_7', scoreWithDeNovo=23, scoreWithNoDenovo=25, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004638_r1_1', scoreWithDeNovo=21, scoreWithNoDenovo=23, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4954', scoreWithDeNovo=14, scoreWithNoDenovo=16, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004246_p2', scoreWithDeNovo=4, scoreWithNoDenovo=6, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003351', scoreWithDeNovo=16, scoreWithNoDenovo=18, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003460_2', scoreWithDeNovo=32, scoreWithNoDenovo=34, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5013', scoreWithDeNovo=32, scoreWithNoDenovo=34, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004502', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004315', scoreWithDeNovo=76, scoreWithNoDenovo=78, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000294_2', scoreWithDeNovo=6, scoreWithNoDenovo=8, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00005162_r1_1', scoreWithDeNovo=4, scoreWithNoDenovo=6, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5403', scoreWithDeNovo=56, scoreWithNoDenovo=58, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003609_r1_1', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_3306', scoreWithDeNovo=36, scoreWithNoDenovo=38, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4962', scoreWithDeNovo=10, scoreWithNoDenovo=12, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_1664', scoreWithDeNovo=4, scoreWithNoDenovo=6, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_210', scoreWithDeNovo=54, scoreWithNoDenovo=56, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003101', scoreWithDeNovo=64, scoreWithNoDenovo=66, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5280', scoreWithDeNovo=24, scoreWithNoDenovo=26, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2295', scoreWithDeNovo=6, scoreWithNoDenovo=8, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001011', scoreWithDeNovo=10, scoreWithNoDenovo=12, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_1402', scoreWithDeNovo=17, scoreWithNoDenovo=19, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2644', scoreWithDeNovo=22, scoreWithNoDenovo=24, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5352', scoreWithDeNovo=72, scoreWithNoDenovo=74, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_6523', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000235_2', scoreWithDeNovo=88, scoreWithNoDenovo=90, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000648_6', scoreWithDeNovo=34, scoreWithNoDenovo=36, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003573', scoreWithDeNovo=76, scoreWithNoDenovo=78, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003291', scoreWithDeNovo=54, scoreWithNoDenovo=56, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000018_11', scoreWithDeNovo=186, scoreWithNoDenovo=188, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000174_9', scoreWithDeNovo=278, scoreWithNoDenovo=280, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002486', scoreWithDeNovo=76, scoreWithNoDenovo=78, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2999', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003007_p2', scoreWithDeNovo=106, scoreWithNoDenovo=108, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000016_40', scoreWithDeNovo=136, scoreWithNoDenovo=138, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_1359', scoreWithDeNovo=4, scoreWithNoDenovo=6, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_3927', scoreWithDeNovo=6, scoreWithNoDenovo=8, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_6039', scoreWithDeNovo=4, scoreWithNoDenovo=6, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000182_2', scoreWithDeNovo=74, scoreWithNoDenovo=76, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2806', scoreWithDeNovo=14, scoreWithNoDenovo=16, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4830', scoreWithDeNovo=60, scoreWithNoDenovo=62, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_1384', scoreWithDeNovo=46, scoreWithNoDenovo=48, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000017_7', scoreWithDeNovo=16, scoreWithNoDenovo=18, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003198', scoreWithDeNovo=30, scoreWithNoDenovo=32, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003134', scoreWithDeNovo=26, scoreWithNoDenovo=28, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003823', scoreWithDeNovo=90, scoreWithNoDenovo=92, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003135_2', scoreWithDeNovo=32, scoreWithNoDenovo=34, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_3422', scoreWithDeNovo=4, scoreWithNoDenovo=6, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_646', scoreWithDeNovo=56, scoreWithNoDenovo=58, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_1143', scoreWithDeNovo=6, scoreWithNoDenovo=8, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_1111', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_1649', scoreWithDeNovo=10, scoreWithNoDenovo=12, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000281_13', scoreWithDeNovo=20, scoreWithNoDenovo=22, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_3355', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_8963', scoreWithDeNovo=10, scoreWithNoDenovo=12, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003838_5', scoreWithDeNovo=94, scoreWithNoDenovo=96, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_7068', scoreWithDeNovo=22, scoreWithNoDenovo=24, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003379', scoreWithDeNovo=2, scoreWithNoDenovo=4, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_7062', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000241_4', scoreWithDeNovo=20, scoreWithNoDenovo=22, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_6432', scoreWithDeNovo=4, scoreWithNoDenovo=6, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_10', scoreWithDeNovo=2, scoreWithNoDenovo=4, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003347_r1_r1_1', scoreWithDeNovo=26, scoreWithNoDenovo=28, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2256', scoreWithDeNovo=30, scoreWithNoDenovo=32, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003492', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_6464', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2948', scoreWithDeNovo=6, scoreWithNoDenovo=8, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000048_2', scoreWithDeNovo=70, scoreWithNoDenovo=72, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003275', scoreWithDeNovo=4, scoreWithNoDenovo=6, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000881_13', scoreWithDeNovo=50, scoreWithNoDenovo=52, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_8396', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00005407', scoreWithDeNovo=506, scoreWithNoDenovo=508, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004212', scoreWithDeNovo=106, scoreWithNoDenovo=108, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_8544', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_10720', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4555', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004676_r1_1', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000244_21', scoreWithDeNovo=12, scoreWithNoDenovo=14, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5544', scoreWithDeNovo=8, scoreWithNoDenovo=10, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4159', scoreWithDeNovo=10, scoreWithNoDenovo=12, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4201', scoreWithDeNovo=2, scoreWithNoDenovo=4, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003508', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002774', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000025_3', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_196', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003680_r1_1_p2', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00006205', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004331_2', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_7476', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000244_47', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4335', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_7989', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5924', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5256', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_8179', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_9614', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2808', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_6837', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00005234', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_11276', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_8556', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_6434', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003886', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_4650', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_266', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_10429', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003721', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_7045', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_8291', scoreWithDeNovo=0, scoreWithNoDenovo=2, delta=2)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000491_1', scoreWithDeNovo=309, scoreWithNoDenovo=310, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001936', scoreWithDeNovo=429, scoreWithNoDenovo=430, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002767', scoreWithDeNovo=133, scoreWithNoDenovo=134, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000009_4', scoreWithDeNovo=665, scoreWithNoDenovo=666, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001013_2', scoreWithDeNovo=103, scoreWithNoDenovo=104, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002856', scoreWithDeNovo=552, scoreWithNoDenovo=553, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_947', scoreWithDeNovo=53, scoreWithNoDenovo=54, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000005_8', scoreWithDeNovo=534, scoreWithNoDenovo=535, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003164', scoreWithDeNovo=48, scoreWithNoDenovo=49, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_3707', scoreWithDeNovo=75, scoreWithNoDenovo=76, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_657', scoreWithDeNovo=68, scoreWithNoDenovo=69, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000725_3', scoreWithDeNovo=476, scoreWithNoDenovo=477, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002811', scoreWithDeNovo=607, scoreWithNoDenovo=608, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000460_2', scoreWithDeNovo=493, scoreWithNoDenovo=494, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004102_2', scoreWithDeNovo=38, scoreWithNoDenovo=39, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001578', scoreWithDeNovo=499, scoreWithNoDenovo=500, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001299', scoreWithDeNovo=411, scoreWithNoDenovo=412, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000486_1', scoreWithDeNovo=575, scoreWithNoDenovo=576, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_7281', scoreWithDeNovo=105, scoreWithNoDenovo=106, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000439_2', scoreWithDeNovo=479, scoreWithNoDenovo=480, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002148_2', scoreWithDeNovo=129, scoreWithNoDenovo=130, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003402_3', scoreWithDeNovo=292, scoreWithNoDenovo=293, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000290_6', scoreWithDeNovo=552, scoreWithNoDenovo=553, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000978_2', scoreWithDeNovo=941, scoreWithNoDenovo=942, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002587', scoreWithDeNovo=1048, scoreWithNoDenovo=1049, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_7732', scoreWithDeNovo=46, scoreWithNoDenovo=47, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001624', scoreWithDeNovo=109, scoreWithNoDenovo=110, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5134', scoreWithDeNovo=79, scoreWithNoDenovo=80, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000286_1', scoreWithDeNovo=616, scoreWithNoDenovo=617, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_2593', scoreWithDeNovo=29, scoreWithNoDenovo=30, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003450', scoreWithDeNovo=476, scoreWithNoDenovo=477, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000239_18', scoreWithDeNovo=432, scoreWithNoDenovo=433, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002226', scoreWithDeNovo=195, scoreWithNoDenovo=196, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002246', scoreWithDeNovo=836, scoreWithNoDenovo=837, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_5332', scoreWithDeNovo=63, scoreWithNoDenovo=64, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002826_2', scoreWithDeNovo=979, scoreWithNoDenovo=980, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002690', scoreWithDeNovo=230, scoreWithNoDenovo=231, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000300_1', scoreWithDeNovo=637, scoreWithNoDenovo=638, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002651', scoreWithDeNovo=499, scoreWithNoDenovo=500, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002278', scoreWithDeNovo=244, scoreWithNoDenovo=245, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000693_1', scoreWithDeNovo=505, scoreWithNoDenovo=506, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000436_2', scoreWithDeNovo=548, scoreWithNoDenovo=549, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001231', scoreWithDeNovo=189, scoreWithNoDenovo=190, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003003', scoreWithDeNovo=164, scoreWithNoDenovo=165, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001848', scoreWithDeNovo=258, scoreWithNoDenovo=259, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00001859', scoreWithDeNovo=113, scoreWithNoDenovo=114, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000066_2', scoreWithDeNovo=583, scoreWithNoDenovo=584, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002622', scoreWithDeNovo=551, scoreWithNoDenovo=552, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='Cluster_3251', scoreWithDeNovo=271, scoreWithNoDenovo=272, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00002762', scoreWithDeNovo=989, scoreWithNoDenovo=990, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000910_3', scoreWithDeNovo=417, scoreWithNoDenovo=418, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000244_54', scoreWithDeNovo=32, scoreWithNoDenovo=33, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00003461_3', scoreWithDeNovo=11, scoreWithNoDenovo=12, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00004078', scoreWithDeNovo=5, scoreWithNoDenovo=6, delta=1)
Gene_scoreWithDeNovo_scoreNoDeNovo(gene='GC00000240_4', scoreWithDeNovo=67, scoreWithNoDenovo=68, delta=1)
